,level_0,level_1,file name
657,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,avg cadence,85
658,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,max cadence,340
659,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,steps,4046
660,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,file name,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json
661,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,run type,Stationary
662,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,date,2021-07-21
663,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,time,17:41:51
664,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,timeZone,unknown
665,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,duration(sec),1053.876
666,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,distance (km),2.464040258722846
667,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,distance (miles),1.5310836277705226
668,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,avg speed (meters/second),2.338074174497613
669,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,avg speed (MPH),5.230122969645503
670,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,max speed (meters/second),2.852862505358124
671,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,max speed (MPH),6.3816716686159065
672,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,calories,216
673,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,avg HR,153
674,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,max HR,158
675,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,elevation gain,0
676,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,elevation loss,0
677,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,min elevation,0
678,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,max elevation,0
679,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,avg cadence,86
680,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,max cadence,152
681,2021-07-21_12-41-51_nk_cabebefd-03b1-4c2e-a093-a12c8acd887f.metadata.json,steps,3030
682,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,file name,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json
683,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,run type,Outdoors/Mobile
684,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,date,2021-07-27
685,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,time,20:47:16
686,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,timeZone,America/Chicago
687,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,duration(sec),2478.455
688,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,distance (km),5.877699570001566
689,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,distance (miles),3.652233176274361
690,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,avg speed (meters/second),2.371517566387756
691,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,avg speed (MPH),5.304933706625256
692,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,max speed (meters/second),2.773219726862001
693,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,max speed (MPH),6.203515847161498
694,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,calories,515
695,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,avg HR,0
696,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,max HR,0
697,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,elevation gain,55
698,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,elevation loss,51
699,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,min elevation,413
700,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,max elevation,434
701,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,avg cadence,86
702,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,max cadence,264
703,2021-07-27_15-47-16_nk_a2f6e8e0-82f1-4b9a-88f7-706ed36f8bcf.metadata.json,steps,7074
704,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,file name,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json
705,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,run type,Outdoors/Mobile
706,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,date,2021-07-29
707,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,time,12:39:09
708,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,timeZone,America/Chicago
709,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,duration(sec),1295.407
710,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,distance (km),3.258739185488082
711,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,distance (miles),2.0248866455863603
712,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,avg speed (meters/second),2.515610295056366
713,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,avg speed (MPH),5.6272599605091935
714,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,max speed (meters/second),2.812659521889248
715,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,max speed (MPH),6.291740155928108
716,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,calories,287
717,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,avg HR,157
718,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,max HR,168
719,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,elevation gain,26
720,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,elevation loss,43
721,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,min elevation,394
722,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,max elevation,419
723,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,avg cadence,88
724,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,max cadence,282
725,2021-07-29_07-39-09_nk_9473c216-7c5e-4164-bd02-bf99605bff27.metadata.json,steps,3789
726,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,file name,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json
727,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,run type,Outdoors/Mobile
728,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,date,2021-08-01
729,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,time,14:39:05
730,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,timeZone,America/Chicago
731,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,duration(sec),2264.639
732,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,distance (km),5.635837922715812
733,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,distance (miles),3.501947316685052
734,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,avg speed (meters/second),2.488625305276387
735,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,avg speed (MPH),5.566896257585079
736,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,max speed (meters/second),2.855085073956857
737,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,max speed (MPH),6.386643412971427
738,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,calories,497
739,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,avg HR,0
740,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,max HR,0
741,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,elevation gain,46
742,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,elevation loss,47
743,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,min elevation,414
744,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,max elevation,433
745,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,avg cadence,88
746,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,max cadence,147
747,2021-08-01_09-39-05_nk_d34aafa5-fb30-41df-afd7-914cae850d28.metadata.json,steps,6620
748,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,file name,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json
749,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,run type,Outdoors/Mobile
750,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,date,2021-08-03
751,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,time,12:45:56
752,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,timeZone,America/Chicago
753,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,duration(sec),1244.588
754,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,distance (km),3.151680850334468
755,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,distance (miles),1.9583636804725402
756,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,avg speed (meters/second),2.532308563423774
757,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,avg speed (MPH),5.664612923000407
758,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,max speed (meters/second),3.228627204043543
759,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,max speed (MPH),7.222233359606236
760,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,calories,278
761,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,avg HR,0
762,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,max HR,0
763,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,elevation gain,25
764,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,elevation loss,41
765,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,min elevation,395
766,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,max elevation,420
767,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,avg cadence,88
768,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,max cadence,205
769,2021-08-03_07-45-56_nk_b58e07c5-b2a4-42e2-8250-6229d5adf214.metadata.json,steps,3641
770,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,file name,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json
771,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,run type,Outdoors/Mobile
772,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,date,2021-08-03
773,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,time,21:23:20
774,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,timeZone,America/Chicago
775,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,duration(sec),1313.642
776,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,distance (km),3.2014466981431493
777,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,distance (miles),1.9892867445467795
778,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,avg speed (meters/second),2.437076995211137
779,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,avg speed (MPH),5.451585972111948
780,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,max speed (meters/second),2.671594134811091
781,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,max speed (MPH),5.976185872310082
782,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,calories,281
783,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,avg HR,0
784,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,max HR,0
785,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,elevation gain,28
786,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,elevation loss,27
787,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,min elevation,410
788,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,max elevation,430
789,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,avg cadence,87
790,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,max cadence,165
791,2021-08-03_16-23-20_nk_5a2c1487-3b46-4d37-bd35-6e5d3e741272.metadata.json,steps,3829
792,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,file name,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json
793,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,run type,Outdoors/Mobile
794,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,date,2021-08-05
795,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,time,14:03:45
796,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,timeZone,America/Chicago
797,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,duration(sec),1843.551
798,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,distance (km),4.4081086468307795
799,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,distance (miles),2.739071715530531
800,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,avg speed (meters/second),2.39109666444312
801,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,avg speed (MPH),5.348730901590768
802,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,max speed (meters/second),2.742557751197235
803,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,max speed (MPH),6.134926961073886
804,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,calories,384
805,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,avg HR,0
806,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,max HR,0
807,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,elevation gain,36
808,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,elevation loss,35
809,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,min elevation,414
810,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,max elevation,435
811,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,avg cadence,87
812,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,max cadence,105
813,2021-08-05_09-03-45_nk_cb6e2985-ede9-4f78-bf54-694a96f15118.metadata.json,steps,5332
814,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,file name,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json
815,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,run type,Outdoors/Mobile
816,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,date,2021-08-08
817,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,time,21:04:16
818,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,timeZone,America/Chicago
819,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,duration(sec),2315.893
820,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,distance (km),5.60067356428806
821,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,distance (miles),3.480097197443213
822,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,avg speed (meters/second),2.418364563599467
823,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,avg speed (MPH),5.409727454765661
824,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,max speed (meters/second),3.138173761595958
825,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,max speed (MPH),7.019894771639807
826,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,calories,485
827,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,avg HR,0
828,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,max HR,0
829,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,elevation gain,58
830,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,elevation loss,72
831,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,min elevation,393
832,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,max elevation,421
833,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,avg cadence,86
834,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,max cadence,105
835,2021-08-08_16-04-16_nk_4ac50d44-2630-4991-a21d-0f5109f7a9c8.metadata.json,steps,6646
836,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,file name,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json
837,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,run type,Outdoors/Mobile
838,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,date,2021-08-10
839,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,time,17:18:15
840,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,timeZone,America/Chicago
841,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,duration(sec),2173.041
842,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,distance (km),5.134591488357638
843,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,distance (miles),3.1904872232846566
844,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,avg speed (meters/second),2.362859922273734
845,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,avg speed (MPH),5.285567108320695
846,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,max speed (meters/second),2.950709632349927
847,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,max speed (MPH),6.6005494578561095
848,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,calories,446
849,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,avg HR,0
850,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,max HR,0
851,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,elevation gain,66
852,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,elevation loss,70
853,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,min elevation,386
854,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,max elevation,419
855,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,avg cadence,84
856,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,max cadence,105
857,2021-08-10_12-18-15_nk_fa9ad9ce-bb72-419f-b901-d2ffedfcb2ab.metadata.json,steps,6056
858,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,file name,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json
859,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,run type,Outdoors/Mobile
860,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,date,2021-08-13
861,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,time,20:39:14
862,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,timeZone,America/Chicago
863,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,duration(sec),2361.938
864,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,distance (km),5.725946324530287
865,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,distance (miles),3.5579380815495103
866,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,avg speed (meters/second),2.424257675066105
867,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,avg speed (MPH),5.4229099696663985
868,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,max speed (meters/second),3.603855194159536
869,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,max speed (MPH),8.061594467720463
870,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,calories,464
871,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,avg HR,154
872,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,max HR,170
873,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,elevation gain,60
874,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,elevation loss,77
